Nelson_data\ca\181780\185791\614905690.html,Dancing Bear Inn,"""First, since this is a hostel, you'll be sleeping with many people, in bunk beds in the same room.  That said, it is conveniently located on Baker street and it's very clean.  I recommend it if you don't mind the sleeping arrangements.",4,positive,"September 8, 2018",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185791\621637418.html,Dancing Bear Inn,"""Dancing bear inn is a hostel in downtown Nelson. Staff is friendly, accommodations are comfortable- just the basics- bunks, a bathroom down the hall and kitchen facilities in the basement.  The lobby is warm and inviting.  Nelson is a beautiful small town on the edge of Kootenay Lake. It supports the arts and has fun restaurants.  Walking to the waterfront is a treat",5,positive,"October 2, 2018",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185791\681119948.html,Dancing Bear Inn,"""I don\u2019t typically choose hostels of hotels but, this place was nice: Clean and comfortable, quiet and welcoming. Located in a very great location! Dancing bear has everything you need for a stay in Nelson at a great price. The staff is friendly.",4,positive,"June 12, 2019",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185791\8316285.html,Dancing Bear Inn,"""I stayed at the Bear with my wife and daughter and had a wonderful time in this initmate and affordable hostel. It is not a luxury hotel, though the foyer has the feel of a tony ski lodge. The rooms are clean if small, and the staff is curteous and kind. The reason to stay at the Bear is that it is a fun and affordable way to stay at Nelson. The rooms are half of what you would spend at the next comparable place, and the kitchen in the basement can help you feed your group if you want to give your wallet a rest from Nelson's delivious but expensive eateries.\n",5,positive,"August 2, 2007",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185791\8568520.html,Dancing Bear Inn,"""This is a nice hostel with wonderful staff and friendly, international guests. Our only complaint is the location: it seems to be near a noisy bar where people party loudly most of the night (and also on the street outside). This may be fine for the younger set but if you are a romantic couple or family with kids you may want to stay somewhere where you can get a better sleep.\n",3,negative,"August 29, 2007",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185791\8612109.html,Dancing Bear Inn,"""My husband, son (age 5) and I have stayed in a number of hostels in the last couple of years, and this experience did not live up to what we've come to expect.  Knowing that this was an \""award-winning\"" hostel, I expected to be blown away, but that was not the case.  While it was an attractive building and very clean, it was quite small, especially the kitchen.  There was not enough room for cooking or eating, unless you were just heating a can of soup and eating fast.  Also, in order to get to our room (15B) you had to enter another room (15A).  We were told this when we booked, but I had pictured going through a large dorm room, not a small room with 4 beds.  Everytime we went to our room, we had to unlock the door for 15A, walk through their room and unlock our door.  Not the best arrangement, especially when we are early risers (7 am) and the gals in  15A didn't get up til past 9 both days.\nLake Louise and Tofino both have better hostels than this one.\n",2,negative,"September 2, 2007",171 Baker St,Nelson,Kootenay Rockies,V1L 4H1
Nelson_data\ca\181780\185830\100742849.html,Cloudside Hotel,"""Our boys had so much fun on their first trip north of the border largely due to the brilliant hospitality at the Cloudside Inn.  It was very clean and the breakfasts were excellent.  We really enjoyed visiting with owners who are from Great Britain and have traveled extensively.  The boys loved learning some British lingo and decided we need to turn our house into a B&B because they had such a great experience!",5,positive,"March 19, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\101188923.html,Cloudside Hotel,"""Chris and Sally know how to treat guests well: a gorgeous full breakfast, with homemade granola,  a cooked option (different each day!) and daily home-baked goodies; quiet rooms that are comfortable and cosy; a communal lounge to relax in; their \""locals take\"" on available dining options; and best of all, a very welcoming approach to young children with all the accommodations you might need - from cribs and bedding to eating utensils and highchairs. Location allows for easy walking to restaurants, shopping and entertainment. You won't be disappointed.",5,positive,"March 22, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\101458348.html,Cloudside Hotel,"""Chris is full of great tips and stories about the town, and we felt like friends before we left! The beds are comfortable and the rooms are attractively decorated and consistently cleaned. I really enjoyed all the pictures around the house of the hosts' travels. Breakfasts were amazing with a good variety. I'm definitely going to visit again!",5,positive,"March 24, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\106041649.html,Cloudside Hotel,"""Chris and Sally are from England. They are really nice family.\nThe Inn is B&B, so they provide breakfast; it was so awesome breakfast. Chris bakes sometimes himself. His bakeries are AWESOME!!!\n\nAnd room is always clean, Sally is so nice as well. The most good thing is location as well. Also, this house is so beautiful. Cozy and kind, like my house.\n\nI will visit here in this Winter time again. \n\nIt was truly great experience to me.\n\nThank you Chris and Sally, Cloudside Inn!!!!\n\nMara from Powell River, BC",5,positive,"April 28, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\108020387.html,Cloudside Hotel,"""Chris and Sally run a most delightful inn. Comfortable, clean rooms, great patio, excellent location, warm and FRIENDLY hosts, superb breakfasts!",5,positive,"May 12, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\115337500.html,Cloudside Hotel,"""Chris and Sally run a really nice place here. It's bigger (more rooms) than a typical BnB, therefore \""Inn\"" is probably a good title, but they still make you feel very welcome and tended to. And the whole building was quiet too, despite being about 100 years old (lots of history in that old house)! We stayed in the Cedar room - comfy king size bed and nice private bathroom. We had a key for the room and for the front door, and the back door has a code so everything is very secure. There is ample parking too. The Inn is about 30 seconds walk from Baker street, the main street in Nelson so it was easy to come and go. The breakfast in the morning was superb - homemade granola and muffins, fruit and yoghurt and then a nice hot meal too! We'll have to stay for longer next time (and try one of the many other rooms too!)",5,positive,"July 13, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\115356025.html,Cloudside Hotel,"""Very friendly and accommodating folks! We had a wonderful stay and enjoyed the proximity to downtown area.  We chose the Willow suite which was over-the-top wonderful - we felt like royalty!",5,positive,"July 14, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\115781947.html,Cloudside Hotel,"""This was our first visit to Nelson and the Cloudside B&B and we was impressed with both. If you are looking for a B&B within walking distance of all the shops restaurants etc this is the place to stay. Aswell as being a great location it is a beautiful heritage house with lots of character and extremly comfortable, we stayed in the Willow Suite and it was perfect. we even had a small fridge and microwave to use as well as Tea, (real English) and coffee. We could not have asked for more.\n\nChris and Sally are from England and they are running a fantastic B&B. They had a few ladies working for them serving breakfast and checking you in on arrival they were both very polite, friendly and welcoming.\n\nWe spent most evenings on the deck at the back of the house enjoying a glass of wine which is a perfect spot for a Summers evening. \n\nWe will definitley be going back. Thankyou.",5,positive,"July 25, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\115822711.html,Cloudside Hotel,""" Excellent  Location, was in walking distance to downtown. parking could be difficult because of limited spaces. Our host, Chris was very knowledgable on where to eat and things to do.Our breakfasts were delicious and if someone had a food allergy, they were accommodated . We will be back.",5,positive,"July 26, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\115918681.html,Cloudside Hotel,"""Nelson is a great base to explore an area with spectacular scenry.  If you are coming from the east, take the world's longest, free ferry from Kootenay Bay (on the east side of beautiful Kootenay Lake) to Balfour (on the west side).  Go north from the ferry landing 20 minutes and enjoy soak in the Ainsworth Hot Springs, which also has unique natural caves with the hot water coming out of the rock.  Kaslo another 15 minutes north is a pretty, but sleepy town - if you go there, make sure you visit the SS Moyie, the world's oldest intact passenger sternwheeler.  South of Balfour is Nelson, which is one of the prettiest towns in BC.  Nelson has a well-restored\u002Fmaintained, historic downtown with plenty of nice, casual restaurants.  We stayed at Cloudside Inn, which is a marvelous former boarding house with maybe 10 rooms.  The owners are gracious and helpful - the breakfast the next morning was fabulous.  We were pleased to have been there and would happily return!",5,positive,"July 28, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\118314009.html,Cloudside Hotel,"""We stayed in the suite and had a lovely time. Chris and Sally are wonderful hosts and did their best to make us feel comfortable, which we did. They even packed up a takeaway breakfast for us as we had to leave early on our last day. It was wonderful and we enjoyed our time there immensely.",5,positive,"September 19, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\118469365.html,Cloudside Hotel,"""Spent just one night in this lovely B&B and would recommend it highly to anyone who likes comfortable accommodation in the heart of Nelson. Chris is a fantastic and friendly host and serves a great wholesome breakfast!",5,positive,"September 22, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\118909204.html,Cloudside Hotel,"""Stumbling upon the Clouside Inn was such a wonderful surprise! Convenient location; friendly, welcoming hosts; sparkling clean yet homey; private accommodations; 5-star breakfast and a fabulous sundeck... the list goes on. I would recommend this spot to anyone who enjoys the B&B experience but also likes a more private inn feel. The Clouside owners live in a separate unit so we never felt like we were tip-toeing around in someone else's space, yet at the same time, felt perfectly at home. Nelson is a great town and there's no other way that I would have chosen to experience it than with the Cloudside as our home base.",5,positive,"October 3, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\119049422.html,Cloudside Hotel,"""Spent one night in the 'Fir' room.  The room itself (and the en suite bathroom) was, we found, a bit cramped.  The bed, whilst comfortable, was only 4'6\"" width.  That said, the place was very clean, people were friendly and breakfast was good.  And for Nelson (which is an expensive place for visitors!) the price wasn't too bad.  And the location is good.",4,positive,"October 7, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\119087213.html,Cloudside Hotel,"""Lovely room, deck and sitting room.  The breakfast with homemade granola and homemade yogurt was wonderful.   And a couple of cookies for the road!  The hosts are very welcoming and well-informed about their city.",5,positive,"October 8, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\121157753.html,Cloudside Hotel,"""Three of us stayed at the Cloudside for a weekend recently and enjoyed it thoroughly. Chris, the co-owner, was attentive to our needs, and very knowledgable about Nelson and the area. \n\nThe location is perfect: within easy walking distance from the best shops, restaurants, and other attractions, yet blissfully quiet at night.\n\nI look forward to returning with my wife in the near future.",5,positive,"November 28, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\121264391.html,Cloudside Hotel,"""Chris and Sally and excellent hosts.  I found them to be quite intuitive.  They just knew what to ask and anticipated my needs very well.  My room was clean and just what I imagined from the pictures online.  The bed was just right, there was a variety of pillows to choose from so I found a couple that were just right and the breakfast was tailor-made based on previous discussions.  I felt like goldilocks and that's a good thing.  Location was right \""up\"" from downtown.  Probably the only con would be that the T.V. screen was quite small given the placement in the room.",5,positive,"November 30, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\121555645.html,Cloudside Hotel,"""One of the nicest B & B I have stayed at.... Chris is super nice and breakfast was awesome. Highly recommended.",5,positive,"December 9, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\121863257.html,Cloudside Hotel,"""My sister flew in from Minnesota and I decided to take her on a road trip from Edmonton, AB to Nelson, B.C. where my daughter was living for the summer.  She was walking in downtown Nelson and saw this beautiful old house that was also a B&B and suggested we try Cloudside Inn. Well, let me tell you that Chris and Sally Drysdale were wonderful hosts.  As well as loving the cozy decor and the location (downtown, within walking distance of all the good stuff), we truly appreciated their efforts in accommodating our dietary needs.  We had decided to go \""raw vegan\"" for the trip...not an easy feat.  And Chris, with enthusiasm, began researching ideas for raw food breakfasts.  We were there about a week and each morning he would try to find breakfast foods we could have.  He really went out of his way.  Meanwhile the other guests were having delicious looking waffles and pancakes and eggs, all made from scratch.  Anyway, above and beyond...which I guess suits being up in the clouds at Cloudside Inn.  You know, just go there; you'll see!  Just don't go when I plan on going.  I don't want the place to be so full that there is \""no room in the Inn\"".",5,positive,"December 18, 2011",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\122706317.html,Cloudside Hotel,"""What a little gem  . Chris and Sally were both very welcoming and so helpful. We were visiting from the UK and couldn't believe our luck finding Cloudside.\nThe breakfast was great and they even accommodated our daughters food allergies.\nThe house is spotlessly clean and our bed more comfortable than our one in England! \nHighly recommended, enjoy.",5,positive,"January 7, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\12500387.html,Cloudside Hotel,"""After a long, snowy drive, my husband, college-aged son and his girlfriend and I arrived at the Cloudside Inn ready to settle in to our rooms and start exploring Nelson. Although we arrived earlier than the standard check-in time, our hosts, Chris and Sally, welcomed us warmly and got us settled in. From our arrival to our departure, Chris and Sally were helpful, attentive and provided lots of great suggestions for restaurants and local points of interest. The inn itslef was charming and combined the best of historic architechture with the interest and beauty of photographs and artifacts that the hosts had taken and collected during their two-year journey arround the world. The two rooms we rented were lovely, nicely appointed and impeccably clean -- as were the bathrooms, complete with amenities. The breakfasts were plentiful, healthy and tasty and the other guests at the table were diverse, interesting and pleasant. We thoroughly enjoyed our first visit to Nelson and know that our trip was enhanced by the warmth, hospitality and lovely accomodations. (We were also charmed by the hosts' toddler-aged son, Albie, who was delightful and never intrusive.) We hope to return in the next few years and will definitely book our rooms at The Cloudside Inn.\n\nBarbara, Portland, Oregon",5,positive,"January 10, 2008",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\125712404.html,Cloudside Hotel,"""My son and I stayed at the Cloudside Inn during our trip from Winnipeg to University of Victoria. It's a huge house in the heart of downtown, just a block away from all the shops and restaurants, and most importantly, the water. Our hosts were very congenial, our room was large and the beds very comfy. They laid out a great breakfast in the morning. It was a very short walk to everything we wanted to do during our too-brief time in Nelson. An unexpected extra was the small gift area in the dining room, at which I bought my wife pearls from The Philippines, all proceeds going to a women's shelter and day care in the Philippines. Finding the parking in behind in the back lane is a bit tricky and tight. A tad pricey, but when you add in two breakfasts, better than the hotel you'd get for the price, and far quieter.",5,positive,"March 6, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\126853635.html,Cloudside Hotel,"""My 15-year old daughter and I enjoyed a marvelous stay with Chris and Sally at the Cloudside Inn this month.  The Inn is a lovely home that is carefully and beautifully managed.  We were treated to delicious and bountiful meals each morning, with thoughtful tea and cookie service through the evening.  \n\nChris and Sally are gracious hosts -- attending to our various requests and needs with patience and wonderful humor.  \n\nAs for Nelson, it is a beautiful and fun small mountain town -- replete with interesting stores, good restaurants, and eclectic personalities.  As compared with other communities in the Pacific Northwest, Nelson is a place of tangible happiness and confidence.  \n\nMeanwhile, up at Whitewater ski area, my daughter and I enjoyed 5 days of tremendous powder skiing -- over our time more than 5 feet drifted to fill our tracks with almost every run.  We will definitely return to Nelson and the Cloudside Inn during the years ahead.",5,positive,"March 28, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\129045935.html,Cloudside Hotel,"""We remain very surprised that this B&B remains number 1 in Nelson. It's really expensive for what you get. The rooms are tiny & most don't have en suite bathrooms. The bathroom we used smelt very bad, like there was stale water or worse on the floor mats always. There were a lot of uncomfortable rules to the B&B such as don't wear your shoes indoors etc. Overall we felt very uncomfortable. Don't believe the creative camera angles on the photos on the website.",3,negative,"April 29, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\130198243.html,Cloudside Hotel,"""We stayed here for 2 nights and we loved it. The host Chris made us feel so welcome. He told great stories and cooked the best breakfast. Chris loves what he's doing and it shows. He really does the extra mile for his guests. Also the location is superb with lots of restaurants and shops close by. \nThis is the best b&b we ever had so far. \n\nKeep up the good work Chris. \n\nGreeting from Belgium",5,positive,"May 18, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\130957389.html,Cloudside Hotel,"""We stayed two night in the big suite and it was just what we needed after a week of visiting family -- lots of room to spread out and every comfort. The king size bed is probably the most comfortable bed I've ever known, and I have no idea where they get their soft sheets but I want some! If I could have taken the whole bed home with me, I would have.\n\nThough Cloudside is a little bit pricy compared to other B&Bs, I felt it was worth it because of the high level of service. Chris and Sally were very welcoming and accommodating while being both highly professional and genuine. In addition, the location is absolutely central, and the suite was immaculate. We will definitely return.",5,positive,"May 30, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\132650612.html,Cloudside Hotel,"""From the moment we booked our stay (Chris telephoned us to discuss and tell us about the area as soon as we made our enquiry on-line) to the moment we check-out, Chris and Sally were the perfect hosts.  Due to it being the \u2018shoulder season\u2019 when we arrived we were offered the chance to upgrade our room (Cedar) at no extra cost, we therefore took the Willow suite which is stunning!  \n\nChris was extremely knowledgeable and helpful and his breakfasts scrummy, from the homemade cereals to his blueberry pancakes. \n\nThe extra touches of a fridge, coffee & milk added to what was a very pleasant stay.  Nelson is a beautiful town with a very interesting history, lots to do and good places to eat.",5,positive,"June 24, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\132723578.html,Cloudside Hotel,"""We loved it here! The atmosphere was charming and with a perfect mix of old (the house is built in 1900) and new. The Innkeeper was very nice and made our stay even more enjoyable. The rooms and bath were immaculate. Breakfast was homemade and fabulous! The only drawback at first was the bath down the hall, but turned out to not be that big of a deal. I would definately come back again.",5,positive,"June 25, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\134753025.html,Cloudside Hotel,"""My wife and I stayed 3 nights at the Cloudside Inn.  We booked this property due to the excellent reviews on Tripadvisor.  We were not disappointed.  The Inn is well located right in the heart of Nelson.  For most of our visit we left our car parked at the Inn and walked most places.  The rooms are excellent; clean, comfortable and welcoming.  The hosts, Sally and Chris, are most hospitable.  The two staff members, Lisa and another girl who I neglected to get her name, were also very friendly and welcoming.  The breakfasts were fantastic.  They have a cold table with home made granola which was wonderful.  This was followed up by a hot breakfast cooked up by Chris.  Again, excellent.  We highly recommend you stay at the Cloudside Inn when in Nelson.  My wife and I will be staying here again our next trip back.",5,positive,"July 18, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\135368097.html,Cloudside Hotel,"""We stayed three nights in this bed and breakfast.  It was rated the best b&b in Nelson, and it may be as Nelson is a small town, but it was not as good as the other two b&bs we stayed in on this trip.  Breakfasts were nothing special, nor was the room.  Being only a block from the main street, it was superbly located and the owner was pleasant and helpful.  It served our purpose, but it was not a memorable stopping place.",3,negative,"July 25, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\136251120.html,Cloudside Hotel,"""This was our 2nd. trip to Nelson, in the last 10 yrs., and by far the best yet. I'm not a B&B person, but Chris and Sally at the Cloudside Inn have blown that prejudice out of the water! The central location of the Inn was great as our headquarters for exploring the picturesque city. The entire staff made my wife and I feel totally at home and welcome. The Willow Suite we stayed in was so contemporarily detailed and comfortable that it rivaled any rooms we've stayed in, in all our travels! I can't recommend this Inn more than this...Top Notch! ",5,positive,"August 4, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\13627801.html,Cloudside Hotel,"""We were lucky to get the last room at the Cloudside as they are a busy inn for a reason. It is located near to just about every place you would want to visit in Nelson. The owners are extremely friendly and have great recommendations for restaurants! Breakfast was both tasty and nutritious (fresh fruit salad) and they even had gluten-free toast available for my partner.\n\nThe Inn is surprisingly quiet given how many people they can house. We wouldn't hesitate to recommend this place to anyone.",5,positive,"February 17, 2008",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\13817507.html,Cloudside Hotel,"""We spent our Anniversary weekend at the Cloudside Inn.  The hosts went out of their way to make everything comfortable and restful for us.  They had great deals for everything that we wanted to do and a great book of reviews for all of the local restaurants.  Chris and Sally were great, and we will go back another time.",5,positive,"February 24, 2008",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\14118234.html,Cloudside Hotel,"""Chris & Sally have a fantastic B&B here - It was our first visit to Nelson and they couldn't have been more helpful. We had a very comfortable room & ensuite which was spotless. Good recommendations and really nice to see people who seem genuinely passionate about what they do! \n\nA great place to stay - highly recommended.",5,positive,"March 7, 2008",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\141192466.html,Cloudside Hotel,"""The property is fantastic. It has a patio with Wifi on the street side and an amazing sun deck near the lane way to have a few beers in the afternoon. They were bang on with their dinner recommendations. It was fun meeting fellow travelers at breakfast. Food was amazing . Great experience.  Also, the best coffee shop in town is two doors down.",5,positive,"September 24, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\141543941.html,Cloudside Hotel,"""The Cloudside Inn is a very nice accommodation in the town of Nelson, Canada.  We stayed there two consecutive nights recently.\n\nThere are a few things we look for in a good B&B: location, comfort, accommodation, hospitality, friendliness, and, of course, the breakfast.  \n\nAs for location, the Cloudside is located on one of the upper roads within Nelson, within walking distance to the major strip of business.  We found easy walking access to shops and food options.  Parking throughout most of Nelson, including in front of the Cloudside, is metered except for nights and weekends.  But for the Cloudside there is also parking (which is actually more convenient) around back in an alleyway exclusive for guests.  So, parking and access to the town was very convenient.  \n\nWe stayed in the Aspen room, which featured a queen bed.  We found the room comfortable and provided a good night's rest.  The bathroom for the Aspen was \""private\"" (for our exclusive use) but is accessed by a hallway shared by other rooms.  This makes it slightly inconvenient to use the bathroom, as you have to cover up sufficiently to get there.  The bathroom featured a combination shower\u002Ftub and the toilet.  All rooms are very clean and relatively newly furnished.\n\nOut back there is a deck we used one afternoon to get in a little reading.  The desk and chairs were comfortable, but lacked much of a view.  There is also a small common living room next to the dining area.\n\nWhen we checked in to the Cloudside on the first day, we were greeted by a very friendly staff member who showed us the general layout of the place and provided us keys to our room.  There are two staff members who work there, and both were friendly and accommodating.\n\nBreakfasts were provided, varied by day, and were very good. Breakfasts were served at a single, common dining table, and were served by one of the staff members.  (I think the owners may have cooked the breakfasts...  I'm not really sure, as they didn't make an appearance at the breakfasts.)\n\nWe interacted with the owners only once briefly during our two night stay, and that was mostly by accident.  Our main interaction was with the staff, who were nice and friendly but more focused on the operations of the Inn rather than interacting with guests about activities and experiences in and around Nelson.\n\nOverall, we found the Cloudside to be nice and comfortable, and a good place to stay.",4,positive,"September 28, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\141912012.html,Cloudside Hotel,"""The cloudside Inn was the perfect place to stay in Nelson.Its owned and run by a lovely ex English couple who bend over backwards to make your stay as happy and comfortable as possible.The home made breakfasts were amazing-enthusiasm about food put Jamie Oliver to shame.they were very informative about local activities,restaurants,pubs etc.The building has been beautifully renovated,each room individually designed and decorated.There is plenty of free parking spaces provided.Its a 2 minute walk to all the shops, bars and eateries.Oh and its was the best value in the hole of our Canada trip.\nI didnt want to leave.",5,positive,"October 3, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\142075067.html,Cloudside Hotel,"""As one knows, you never know what exactly to expect in visiting a B&B for the first time. I would like to start out by saying this would be on a top five list of places we have stayed in Europe and Canada. The guestrooms were very clean, as well as the bathrooms. The hosts were truly accommodating to our needs and were always available for questions. The food was delicious with the right balance of healthy and indulgent. Location wise it is situated one block from the main street with all its shops and cafe's. The street is quiet and residential, but close to everything you may need. The Cloudside Inn truly made our trip to Nelson wonderful, and we will be back!",5,positive,"October 5, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\142259416.html,Cloudside Hotel,"""I was happy to have found the Cloudside Inn as a relaxing place to stay while passing through town on business.  I stayed twice on my way through and will definitely return.  \nAs a lone woman traveller I felt safe and welcomed in the immaculate and cozy home.  The food was delicious and lots of it (I took the muffins to go and was thankful for the homemade snack on my long drive).  I especially enjoyed Chris's Eggs Benedict! \nIt was very interesting and fun to connect with others from all over Canada and the world while sharing stories at a common breakfast table.  \n\nThe hosts are a young family who uphold an inviting, professional and consistent atmosphere.  \n\nI almost forgot to mention that I had the BEST sleeps at the Cloudside Inn compared to the 6 other nights I spent in generic cold hotels.  Their pillows are the greatest!\n\nThank you Chris and Sally, see you in the Spring! \n\nMichelle",5,positive,"October 7, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\146701696.html,Cloudside Hotel,"""I have stayed here twice in the last few years and love it. We do not live that far away, only an hour away, but it is nice to have a getaway in the \""city\"".  The B and B is conveniently located to all of the shops and restaurants, the beds are super comfortable, food is wonderful.  Highly recommend.",5,positive,"December 3, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\148250644.html,Cloudside Hotel,"""A charming, very clean and cozy inn just minutes from Whitewater. We booked this at the last minute to go skiing, and were very pleased. The breakfasts were excellent, the innkeeper was really helpful and informative, and seemed genuinely interested to make sure guests had an excellent stay. Not a fancy place, but immaculately clean, well priced and located in the center of town, minutes to great restaurants. Fast internet as well. We loved it.",5,positive,"December 28, 2012",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\150598881.html,Cloudside Hotel,"""My husband and I began a 2-week \""Powder Highway\"" road trip with Sally and Chris at the Cloudside. Neither of us had ever stayed in a B & B before and we absolutely fell in love with the house, the set up and the service provided to us at Cloudside. Sally and Chris were delightful, breakfast was great - granola and yogurt to start followed by a warm meal (eggs, french toast, etc.), and afternoon tea was a favorite of mine after skiing. The inn is close to downtown and we were able to walk to dinner each night. We will definitely stay here again!",5,positive,"January 25, 2013",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\154363676.html,Cloudside Hotel,"""The Cloudside Inn is a wonderful place to stay . The owners are very accommodating . The rooms are immaculate and the breakfasts are great.  Chris even sends you off on your journey with a freshly baked treat.  Highly recommended.",5,positive,"March 12, 2013",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
Nelson_data\ca\181780\185830\154378292.html,Cloudside Hotel,"""The Cloudside Inn B&B is spot on. We have stayed with Chris and Sally for 3 weeks over the past 5 years or so. We like the accommodations, the food and the comaraderie very much. I titled the review with a Bit 'O Wit on purpose because Chris is British (sounds like Bear Grylls!) and quite witty. Sally is a wonderful host and they are raising their 2 lovely children out of the way of guests. You may see the daughter as she helps Chris (the consummate scone and muffin baker) deliver your mid-morning take-away snack straight out of the oven to the breakfast table.\n\nThe food that Chris prepares for breakfast is varied and wonderful. A cold and hot meal are always provided. Our friends from town are always trying to steal a piece of our snack at Whitewater.\n\nThe Inn is historic and well appointed. It looks like the bit of history that it is in cozy (and unique) Nelson BC. The rooms are of varied sizes and you always have a private bathroom, though it may be 2 doors down rather than ensuite - that is how the building is layed out and it works quite well.\n\nThere is even a huge apartment that 2 couples (or more) can rent together and have a private entrance and full kitchen to boot.\n\nIf you ski the Inn sports a large locked equipment locker by the rear car park.\n\nChris and Sally have traveled the world and have lovely photos from these travels on the Inn's walls. A nice touch. There is a computer and TV in the lounge which has the most comfortable sofa that we;ve even seen. I tried to \""borrow\"" it but it would not fit in the rental car.\n\nThere are nice restaurant reviews that are constantly updated as restaurants ebb and flow within the town. There are some 30 neat places to eat within walking distance.\n\nEnjoy your stay with Chris and Sally at the Cloudside - Rob Edwards Woodbridge CT USA",5,positive,"March 12, 2013",410 Victoria St,Nelson,Kootenay Rockies,V1L 4K5
